Point,E,N,Elevation,Code,SurveyID,Year,Period,TagID,RiffleID,Site,TagSize_mm,A_Axis_mm,B_Axis_mm,B_Axis_ft,C_Axis_mm,Gravelometer_mm,Weight_g,Particle_Class,Size_Class1,Size_Class2,Distance_ft,Distance_m,Field_Movement,Moved_1PD,Moved_12PD,Hiding,Embedded,Buried,Notes
50414,2806330.74,1266620.72,7459.84,PITRCK,Relocate 2023,2023,After,230000111725,1,Riffle 1,32,312,245,0.804,140,256,18500,Cobble,LC2,LC,1.31,0.400,1,1,1,0,0,0,
50416,2806285.92,1266623.29,7458.63,PITRCK,Relocate 2023,2023,After,230000111631,1,Riffle 1,32,97,56,0.184,50,64,363,Gravel,VCG2,VCG,45.22,13.782,1,1,1,0,0,0,
50417,2806272.70,1266625.48,7458.94,PITRCK,Relocate 2023,2023,After,228000607546,1,Riffle 1,23,97,71,0.233,35,64,338,Gravel,VCG2,VCG,59.04,17.995,1,1,1,0,0,0,
50418,2806329.30,1266654.11,7459.31,PITRCK,Relocate 2023,2023,After,228000607532,1,Riffle 1,23,90,55,0.180,42,64,446,Gravel,VCG2,VCG,0.28,0.087,1,1,0,0,0,0,
50420,2806316.27,1266539.09,7459.85,PITRCK,Relocate 2023,2023,After,230000111596,1,Riffle 1,32,86,73,0.240,64,90,548,Cobble,SC1,SC,2.55,0.778,1,1,1,0,0,0,
50422,2806307.54,1266549.86,7458.24,PITRCK,Relocate 2023,2023,After,230000111581,1,Riffle 1,32,113,101,0.331,43,90,755,Cobble,SC1,SC,10.76,3.279,1,1,1,0,0,0,
50423,2806161.19,1266537.18,7457.20,PITRCK,Relocate 2023,2023,After,231000039733,1,Riffle 1,14,47,37,0.121,20,32,50,Gravel,CG2,CG,157.17,47.905,1,1,1,0,0,0,
50424,2806308.86,1266557.40,7458.60,PITRCK,Relocate 2023,2023,After,230000111734,1,Riffle 1,32,120,104,0.341,64,128,1233,Cobble,SC2,SC,8.88,2.706,1,1,1,0,0,0,
50426,2806314.45,1266573.47,7459.32,PITRCK,Relocate 2023,2023,After,230000111551,1,Riffle 1,32,189,103,0.338,71,128,1963,Cobble,SC2,SC,0.11,0.035,0,0,0,0,0,0,
50427,2806312.29,1266586.04,7458.37,PITRCK,Relocate 2023,2023,After,226001370232,1,Riffle 1,12,40,34,0.112,17,32,52,Gravel,CG2,CG,0.44,0.133,1,1,1,0,0,1,
50428,2806304.41,1266592.49,7459.00,PITRCK,Relocate 2023,2023,After,230000111575,1,Riffle 1,32,135,96,0.315,53,90,1034,Cobble,SC1,SC,7.70,2.347,1,1,1,0,0,1,
50429,2806311.67,1266599.80,7460.03,PITRCK,Relocate 2023,2023,After,230000111733,1,Riffle 1,32,303,265,0.869,148,362,15900,Boulder,SB1,SB,0.41,0.126,1,0,0,0,0,0,
50430,2806219.42,1266583.11,7457.75,PITRCK,Relocate 2023,2023,After,226001370264,1,Riffle 1,12,30,23,0.075,12,32,28.5,Gravel,CG2,CG,94.18,28.705,1,1,1,1,0,1,
50431,2806308.49,1266615.19,7458.67,PITRCK,Relocate 2023,2023,After,230000111700,1,Riffle 1,32,131,82,0.269,56,90,709,Cobble,SC1,SC,1.83,0.557,1,1,1,0,0,0,
50432,2806230.33,1266595.80,7458.04,PITRCK,Relocate 2023,2023,After,231000039758,1,Riffle 1,14,40,33,0.108,18,32,40.5,Gravel,CG2,CG,83.06,25.318,1,1,1,1,0,1,
50433,2806304.26,1266626.13,7458.76,PITRCK,Relocate 2023,2023,After,230000111668,1,Riffle 1,32,177,112,0.367,67,128,1929,Cobble,SC2,SC,4.69,1.430,1,1,1,0,0,0,
50434,2806283.80,1266626.13,7458.46,PITRCK,Relocate 2023,2023,After,228000607552,1,Riffle 1,23,75,64,0.210,54,64,543,Gravel,VCG2,VCG,25.72,7.840,1,1,1,0,0,0,
50435,2806306.57,1266640.25,7458.99,PITRCK,Relocate 2023,2023,After,226001370277,1,Riffle 1,12,23,15,0.049,13,16,6.062,Gravel,MG2,MG,0.66,0.201,1,1,1,0,0,0,
50436,2806293.18,1266642.94,7457.98,PITRCK,Relocate 2023,2023,After,230000111545,1,Riffle 1,32,121,71,0.233,58,90,829,Cobble,SC1,SC,13.61,4.149,1,1,1,0,0,0,
50437,2806303.92,1266653.57,7458.95,PITRCK,Relocate 2023,2023,After,230000111540,1,Riffle 1,32,119,82,0.269,59,90,734,Cobble,SC1,SC,1.12,0.341,1,1,1,0,0,0,
50438,2806300.82,1266660.49,7459.28,PITRCK,Relocate 2023,2023,After,230000111735,1,Riffle 1,32,141,117,0.384,56,128,1706,Cobble,SC2,SC,3.00,0.916,1,1,1,0,0,0,
50440,2806299.82,1266541.03,7459.29,PITRCK,Relocate 2023,2023,After,230000111686,1,Riffle 1,32,110,78,0.256,34,90,601,Cobble,SC1,SC,0.49,0.149,1,1,1,0,0,0,
50442,2806298.21,1266551.99,7459.00,PITRCK,Relocate 2023,2023,After,230000111592,1,Riffle 1,32,213,113,0.371,49,128,2412,Cobble,SC2,SC,1.47,0.448,1,1,1,0,0,0,
50443,2806297.35,1266560.60,7458.40,PITRCK,Relocate 2023,2023,After,231000039781,1,Riffle 1,14,52,28,0.092,24,32,57.5,Gravel,CG2,CG,0.04,0.012,0,0,0,0,0,1,
50444,2806286.62,1266567.28,7459.17,PITRCK,Relocate 2023,2023,After,230000111695,1,Riffle 1,32,120,97,0.318,77,90,1034,Cobble,SC1,SC,9.75,2.970,1,1,1,0,0,0,
50446,2806293.33,1266584.50,7458.73,PITRCK,Relocate 2023,2023,After,230000111555,1,Riffle 1,32,109,71,0.233,69,90,826,Cobble,SC1,SC,0.20,0.060,0,0,0,1,0,0,
50447,2806293.31,1266594.09,7458.56,PITRCK,Relocate 2023,2023,After,228000607507,1,Riffle 1,23,65,45,0.148,42,64,197,Gravel,VCG2,VCG,0.06,0.019,0,0,0,0,0,1,
50448,2806286.37,1266598.92,7458.65,PITRCK,Relocate 2023,2023,After,230000111644,1,Riffle 1,32,135,93,0.305,72,90,1442,Cobble,SC1,SC,6.09,1.856,1,1,1,1,0,0,
50449,2806275.91,1266605.32,7458.57,PITRCK,Relocate 2023,2023,After,230000111698,1,Riffle 1,32,89,82,0.269,70,90,771,Cobble,SC1,SC,15.52,4.729,1,1,1,0,0,0,
50450,2806290.09,1266613.70,7459.07,PITRCK,Relocate 2023,2023,After,230000111614,1,Riffle 1,32,306,205,0.673,256,256,18900,Cobble,LC2,LC,0.80,0.243,1,1,1,0,0,0,
50451,2806289.38,1266621.86,7458.22,PITRCK,Relocate 2023,2023,After,228000607509,1,Riffle 1,23,106,64,0.210,36,64,440,Gravel,VCG2,VCG,0.21,0.065,0,1,0,0,0,1,
50452,2806244.85,1266606.22,7458.30,PITRCK,Relocate 2023,2023,After,228000607549,1,Riffle 1,23,72,50,0.164,38,64,185,Gravel,VCG2,VCG,50.00,15.241,1,1,1,1,0,1,
50453,2806267.59,1266625.43,7458.63,PITRCK,Relocate 2023,2023,After,228000607571,1,Riffle 1,23,127,71,0.233,31,64,415,Gravel,VCG2,VCG,23.16,7.059,1,1,1,0,0,0,
50454,2806283.07,1266635.51,7458.49,PITRCK,Relocate 2023,2023,After,228000607541,1,Riffle 1,23,91,64,0.210,40,64,398,Gravel,VCG2,VCG,6.65,2.026,1,1,1,1,0,0,
50455,2806288.34,1266646.15,7458.38,PITRCK,Relocate 2023,2023,After,228000607534,1,Riffle 1,23,70,63,0.207,55,64,654,Gravel,VCG2,VCG,0.11,0.032,0,0,0,0,0,0,
50456,2806288.70,1266651.10,7458.77,PITRCK,Relocate 2023,2023,After,228000607577,1,Riffle 1,23,94,66,0.217,23,64,361,Gravel,VCG2,VCG,0.22,0.068,0,1,0,1,0,0,
50457,2806288.47,1266654.72,7458.98,PITRCK,Relocate 2023,2023,After,226001370244,1,Riffle 1,12,17,15,0.049,9,16,3.148,Gravel,MG2,MG,0.18,0.053,1,1,1,1,0,1,
50458,2806286.38,1266658.72,7459.14,PITRCK,Relocate 2023,2023,After,228000607517,1,Riffle 1,23,68,56,0.184,43,64,241,Gravel,VCG2,VCG,1.08,0.328,1,1,1,0,0,0,
50459,2806287.74,1266662.97,7459.19,PITRCK,Relocate 2023,2023,After,228000607560,1,Riffle 1,23,82,64,0.210,37,64,407,Gravel,VCG2,VCG,0.58,0.178,1,1,1,0,0,0,
50460,2806255.50,1266532.49,7458.96,PITRCK,Relocate 2023,2023,After,230000111560,1,Riffle 1,32,91,75,0.246,50,64,337,Gravel,VCG2,VCG,4.11,1.252,1,1,1,0,0,0,
50461,2806257.62,1266537.79,7458.63,PITRCK,Relocate 2023,2023,After,231000039735,1,Riffle 1,14,61,31,0.102,28,32,87.5,Gravel,CG2,CG,1.41,0.430,1,1,1,1,0,1,
50462,2806257.51,1266542.24,7458.73,PITRCK,Relocate 2023,2023,After,230000111566,1,Riffle 1,32,134,115,0.377,43,128,1003,Cobble,SC2,SC,1.41,0.431,1,1,1,0,0,0,
50463,2806196.70,1266542.09,7457.76,PITRCK,Relocate 2023,2023,After,228000607573,1,Riffle 1,23,102,61,0.200,48,64,550,Gravel,VCG2,VCG,61.10,18.624,1,1,1,1,0,0,
50464,2805784.35,1266539.01,7458.03,PITRCK,Relocate 2023,2023,After,231000039711,1,Riffle 1,14,38,34,0.112,22,32,44,Gravel,CG2,CG,472.03,143.873,1,1,1,0,0,0,
50465,2806253.39,1266560.16,7459.46,PITRCK,Relocate 2023,2023,After,230000298013,1,Riffle 1,32,225,170,0.558,104,256,9100,Cobble,LC2,LC,1.48,0.451,1,1,1,0,0,0,
50466,2806240.47,1266566.99,7458.48,PITRCK,Relocate 2023,2023,After,228000607524,1,Riffle 1,23,86,68,0.223,54,64,562,Gravel,VCG2,VCG,13.08,3.987,1,1,1,1,0,0,
50467,2806218.86,1266564.75,7457.99,PITRCK,Relocate 2023,2023,After,228000607535,1,Riffle 1,23,74,54,0.177,36,64,254,Gravel,VCG2,VCG,35.05,10.684,1,1,1,1,0,1,
50468,2806251.01,1266580.64,7458.41,PITRCK,Relocate 2023,2023,After,230000111643,1,Riffle 1,32,184,125,0.410,58,128,2352,Cobble,SC2,SC,0.42,0.128,1,1,1,0,0,0,
50469,2806248.86,1266583.38,7458.43,PITRCK,Relocate 2023,2023,After,228000607505,1,Riffle 1,23,94,61,0.200,41,64,336,Gravel,VCG2,VCG,3.07,0.937,1,1,1,1,0,0,
50471,2806247.95,1266595.75,7458.51,PITRCK,Relocate 2023,2023,After,230000111534,1,Riffle 1,32,157,135,0.443,130,180,3638,Cobble,LC1,LC,2.41,0.734,1,1,1,1,0,0,
50472,2806246.60,1266603.03,7458.38,PITRCK,Relocate 2023,2023,After,228000607565,1,Riffle 1,23,94,58,0.190,56,64,433,Gravel,VCG2,VCG,1.88,0.574,1,1,1,0,0,1,
50473,2806247.37,1266609.90,7458.63,PITRCK,Relocate 2023,2023,After,228000607520,1,Riffle 1,23,90,64,0.210,52,64,543,Gravel,VCG2,VCG,0.43,0.131,1,1,1,1,0,0,
50474,2806246.46,1266615.71,7458.80,PITRCK,Relocate 2023,2023,After,230000111541,1,Riffle 1,32,356,290,0.951,138,362,14100,Boulder,SB1,SB,0.90,0.275,1,0,0,0,0,0,
50475,2806246.82,1266622.48,7458.65,PITRCK,Relocate 2023,2023,After,230000111523,1,Riffle 1,32,150,109,0.358,78,128,1992,Cobble,SC2,SC,0.13,0.039,0,0,0,1,0,0,
50477,2806210.98,1266616.10,7458.32,PITRCK,Relocate 2023,2023,After,230000111684,1,Riffle 1,32,198,117,0.384,64,128,2248,Cobble,SC2,SC,38.42,11.710,1,1,1,1,0,0,
50479,2806104.87,1266594.39,7457.88,PITRCK,Relocate 2023,2023,After,230000111527,1,Riffle 1,32,139,76,0.249,75,90,1153,Cobble,SC1,SC,147.60,44.988,1,1,1,0,0,0,
50480,2806239.44,1266524.40,7459.54,PITRCK,Relocate 2023,2023,After,228000607516,1,Riffle 1,23,81,63,0.207,55,64,514,Gravel,VCG2,VCG,0.13,0.040,0,0,0,0,0,1,
50481,2806132.05,1266527.39,7457.25,PITRCK,Relocate 2023,2023,After,231000039720,1,Riffle 1,14,88,39,0.128,14,32,82,Gravel,CG2,CG,107.00,32.615,1,1,1,1,0,0,
50482,2806237.48,1266539.55,7458.60,PITRCK,Relocate 2023,2023,After,230000111728,1,Riffle 1,32,165,123,0.404,75,180,2327,Cobble,LC1,LC,0.44,0.135,1,1,1,0,0,0,
50483,2806235.92,1266544.36,7458.37,PITRCK,Relocate 2023,2023,After,228000607537,1,Riffle 1,23,95,61,0.200,35,64,458,Gravel,VCG2,VCG,1.41,0.431,1,1,1,1,0,0,
50484,2806232.36,1266549.76,7458.55,PITRCK,Relocate 2023,2023,After,230000298011,1,Riffle 1,32,235,210,0.689,63,256,7400,Cobble,LC2,LC,3.13,0.955,1,1,1,1,0,0,
50486,2806159.47,1266552.22,7457.46,PITRCK,Relocate 2023,2023,After,228000607533,1,Riffle 1,23,89,65,0.213,52,64,400,Gravel,VCG2,VCG,75.01,22.865,1,1,1,0,0,0,
50487,2806229.94,1266567.87,7458.69,PITRCK,Relocate 2023,2023,After,230000111510,1,Riffle 1,32,460,230,0.755,125,256,17100,Cobble,LC2,LC,3.00,0.915,1,1,1,1,0,0,
50488,2806231.32,1266574.90,7458.46,PITRCK,Relocate 2023,2023,After,230000111624,1,Riffle 1,32,157,152,0.499,82,180,2584,Cobble,LC1,LC,0.50,0.152,1,0,0,0,0,0,
50489,2806208.26,1266579.08,7458.06,PITRCK,Relocate 2023,2023,After,230000111677,1,Riffle 1,32,90,78,0.256,69,90,608,Cobble,SC1,SC,22.36,6.815,1,1,1,1,0,0,
50490,2806230.32,1266586.38,7458.25,PITRCK,Relocate 2023,2023,After,230000111548,1,Riffle 1,32,90,76,0.249,52,90,530,Cobble,SC1,SC,0.37,0.114,0,1,1,1,0,0,
50491,2806221.62,1266593.83,7458.01,PITRCK,Relocate 2023,2023,After,230000111570,1,Riffle 1,32,218,94,0.308,50,128,2142,Cobble,SC2,SC,7.94,2.420,1,1,1,1,0,0,
50492,2806227.41,1266601.57,7457.86,PITRCK,Relocate 2023,2023,After,230000111716,1,Riffle 1,32,129,116,0.381,60,128,1338,Cobble,SC2,SC,0.69,0.211,1,1,1,1,0,0,
50493,2806225.43,1266608.17,7458.53,PITRCK,Relocate 2023,2023,After,230000111507,1,Riffle 1,32,331,236,0.774,143,256,11400,Cobble,LC2,LC,1.08,0.330,1,1,1,0,0,0,
50494,2806225.04,1266613.69,7458.17,PITRCK,Relocate 2023,2023,After,226001370237,1,Riffle 1,12,31,27,0.089,15,32,36.5,Gravel,CG2,CG,0.08,0.025,1,0,0,0,0,1,
50495,2806219.41,1266616.77,7458.11,PITRCK,Relocate 2023,2023,After,230000111594,1,Riffle 1,32,135,67,0.220,55,90,911,Cobble,SC1,SC,4.13,1.259,1,1,1,1,0,1,
50497,2806221.87,1266629.04,7458.33,PITRCK,Relocate 2023,2023,After,230000111567,1,Riffle 1,32,128,104,0.341,33,90,645,Cobble,SC1,SC,0.06,0.018,0,0,0,1,0,1,
50499,2806148.91,1266611.01,7458.33,PITRCK,Relocate 2023,2023,After,230000111648,1,Riffle 1,32,101,88,0.289,34,90,508,Cobble,SC1,SC,76.33,23.267,1,1,1,1,0,1,
50500,2804575.70,1266603.14,7454.84,PITRCK,Relocate 2023,2023,After,230000111599,2A,Riffle 2,32,135,120,0.394,75,128,1877,Cobble,SC2,SC,41.77,12.732,1,1,1,1,0,0,
50502,2804567.58,1266592.78,7454.64,PITRCK,Relocate 2023,2023,After,230000111738,2A,Riffle 2,32,140,110,0.361,77,128,1999,Cobble,SC2,SC,51.38,15.661,1,1,1,1,0,0,
50505,2804615.06,1266585.72,7454.93,PITRCK,Relocate 2023,2023,After,230000111634,2A,Riffle 2,32,367,215,0.705,128,256,16700,Cobble,LC2,LC,6.50,1.982,1,1,1,0,0,0,
50507,2804395.80,1266562.16,7453.22,PITRCK,Relocate 2023,2023,After,230000111658,2A,Riffle 2,32,90,83,0.272,56,90,732,Cobble,SC1,SC,228.56,69.667,1,1,1,0,0,0,
50509,2804550.51,1266564.07,7454.48,PITRCK,Relocate 2023,2023,After,228000607558,2A,Riffle 2,23,88,73,0.240,38,64,444,Gravel,VCG2,VCG,75.27,22.941,1,1,1,1,0,0,
50510,2804393.52,1266550.17,7453.08,PITRCK,Relocate 2023,2023,After,231000039756,2A,Riffle 2,14,51,31,0.102,27,32,59,Gravel,CG2,CG,232.85,70.973,1,1,1,1,0,1,
50511,2804626.60,1266555.44,7456.19,PITRCK,Relocate 2023,2023,After,230000111645,2A,Riffle 2,32,134,101,0.331,91,128,2037,Cobble,SC2,SC,0.30,0.093,1,0,0,1,0,0,
50512,2804604.62,1266552.51,7456.14,PITRCK,Relocate 2023,2023,After,228000607564,2A,Riffle 2,23,108,64,0.210,45,64,477,Gravel,VCG2,VCG,0.10,0.032,0,0,0,0,0,0,
50513,2804237.86,1266579.00,7452.66,PITRCK,Relocate 2023,2023,After,226001370280,2A,Riffle 2,12,41,24,0.079,20,32,52,Gravel,CG2,CG,367.16,111.910,1,1,1,0,0,1,
50514,2804603.83,1266563.69,7455.47,PITRCK,Relocate 2023,2023,After,230000111719,2A,Riffle 2,32,165,110,0.361,61,128,1712,Cobble,SC2,SC,0.10,0.030,0,0,0,0,0,0,
50518,2804600.21,1266586.93,7454.77,PITRCK,Relocate 2023,2023,After,230000111729,2A,Riffle 2,32,346,280,0.919,115,362,21300,Boulder,SB1,SB,0.16,0.049,0,0,0,0,0,0,
50519,2804581.61,1266584.74,7454.46,PITRCK,Relocate 2023,2023,After,230000111660,2A,Riffle 2,32,112,87,0.285,57,90,727,Cobble,SC1,SC,18.99,5.788,1,1,1,1,0,0,
50521,2804578.48,1266601.17,7454.78,PITRCK,Relocate 2023,2023,After,230000111629,2A,Riffle 2,32,155,132,0.433,54,128,1834,Cobble,SC2,SC,19.35,5.899,1,1,1,1,0,0,
50522,2804552.41,1266587.77,7454.17,PITRCK,Relocate 2023,2023,After,226001370257,2A,Riffle 2,12,26,20,0.066,9,16,4.179,Gravel,MG2,MG,47.98,14.625,1,1,1,1,0,1,
50523,2804468.29,1266568.26,7453.71,PITRCK,Relocate 2023,2023,After,230000111718,2A,Riffle 2,32,85,72,0.236,57,90,509,Cobble,SC1,SC,134.31,40.937,1,1,1,1,0,1,
50525,2804573.62,1266610.40,7455.26,PITRCK,Relocate 2023,2023,After,230000111603,2A,Riffle 2,32,181,125,0.410,100,128,3827,Cobble,SC2,SC,1.86,0.568,1,1,1,1,0,1,
50526,2804333.45,1266580.98,7453.24,PITRCK,Relocate 2023,2023,After,231000039788,2A,Riffle 2,14,51,36,0.118,18,32,65,Gravel,CG2,CG,241.96,73.751,1,1,1,0,0,0,
50527,2804554.86,1266592.26,7454.46,PITRCK,Relocate 2023,2023,After,230000111605,2A,Riffle 2,32,140,121,0.397,59,128,1380,Cobble,SC2,SC,20.63,6.288,1,1,1,1,0,0,
50528,2804574.03,1266594.01,7455.48,PITRCK,Relocate 2023,2023,After,230000111515,2A,Riffle 2,32,395,265,0.869,205,362,27100,Boulder,SB1,SB,1.06,0.322,1,1,1,0,0,0,
50529,2804565.07,1266584.13,7454.40,PITRCK,Relocate 2023,2023,After,230000111586,2A,Riffle 2,32,135,97,0.318,68,128,1766,Cobble,SC2,SC,11.55,3.521,1,1,1,1,0,0,
50530,2804409.98,1266535.55,7453.70,PITRCK,Relocate 2023,2023,After,230000111583,2A,Riffle 2,32,85,61,0.200,55,90,493,Cobble,SC1,SC,172.38,52.541,1,1,1,0,0,1,
50532,2804558.95,1266566.48,7454.65,PITRCK,Relocate 2023,2023,After,230000111547,2A,Riffle 2,32,168,111,0.364,53,90,1488,Cobble,SC1,SC,18.85,5.745,1,1,1,1,0,1,
50536,2804576.73,1266551.21,7455.36,PITRCK,Relocate 2023,2023,After,230000111621,2A,Riffle 2,32,118,79,0.259,65,90,1151,Cobble,SC1,SC,3.84,1.171,1,1,1,0,0,0,
50537,2804516.48,1266598.91,7455.77,PITRCK,Relocate 2023,2023,After,230000111657,2A,Riffle 2,32,100,72,0.236,42,64,379,Gravel,VCG2,VCG,1.86,0.566,0,1,1,0,0,0,
50539,2804519.31,1266585.28,7454.98,PITRCK,Relocate 2023,2023,After,230000111709,2A,Riffle 2,32,201,182,0.597,58,180,3584,Cobble,LC1,LC,3.26,0.995,1,1,1,0,0,0,
50540,2804206.39,1266620.89,7453.17,PITRCK,Relocate 2023,2023,After,231000039715,2A,Riffle 2,14,61,31,0.102,17,32,42,Gravel,CG2,CG,317.36,96.732,1,1,1,0,0,1,
50542,2804492.16,1266562.35,7453.54,PITRCK,Relocate 2023,2023,After,230000111732,2A,Riffle 2,32,210,158,0.518,107,180,3929,Cobble,LC1,LC,34.64,10.560,1,1,1,1,0,0,
50543,2804525.28,1266563.19,7454.00,PITRCK,Relocate 2023,2023,After,230000111587,2A,Riffle 2,32,320,235,0.771,105,256,11600,Cobble,LC2,LC,2.07,0.630,1,1,1,1,0,0,
50544,2804478.67,1266547.98,7452.20,PITRCK,Relocate 2023,2023,After,228000607539,2A,Riffle 2,23,110,63,0.207,31,64,372,Gravel,VCG2,VCG,51.05,15.561,1,1,1,0,0,0,
50545,2804498.76,1266544.24,7453.40,PITRCK,Relocate 2023,2023,After,230000111602,2A,Riffle 2,32,178,155,0.509,48,180,2087,Cobble,LC1,LC,31.81,9.697,1,1,1,1,0,0,
50546,2804035.18,1266630.36,7451.71,PITRCK,Relocate 2023,2023,After,226001370298,2A,Riffle 2,12,18,17,0.056,10,16,4.49,Gravel,MG2,MG,500.57,152.574,0,1,1,0,0,0,
50547,2804493.18,1266542.73,7453.27,PITRCK,Relocate 2023,2023,After,228000607569,2A,Riffle 2,23,99,78,0.256,44,64,493,Gravel,VCG2,VCG,37.18,11.331,1,1,1,0,0,0,
50548,2804260.23,1266584.17,7452.70,PITRCK,Relocate 2023,2023,After,228000607561,2A,Riffle 2,23,106,53,0.174,49,64,350,Gravel,VCG2,VCG,273.74,83.435,1,1,1,1,0,0,
50549,2804517.81,1266537.36,7455.07,PITRCK,Relocate 2023,2023,After,228000607547,2A,Riffle 2,23,80,70,0.230,43,64,370,Gravel,VCG2,VCG,13.95,4.251,1,1,1,0,0,0,
50550,2804253.06,1266614.28,7454.00,PITRCK,Relocate 2023,2023,After,228000607511,2B,Riffle 2,23,120,75,0.246,50,64,466,Gravel,VCG2,VCG,0.22,0.066,0,0,0,0,0,1,
50551,2804251.67,1266610.77,7453.65,PITRCK,Relocate 2023,2023,After,228000607570,2B,Riffle 2,23,75,63,0.207,48,64,338,Gravel,VCG2,VCG,0.42,0.129,1,1,1,0,0,0,
50552,2804243.26,1266606.93,7453.69,PITRCK,Relocate 2023,2023,After,231000039736,2B,Riffle 2,14,49,36,0.118,20,32,55.5,Gravel,CG2,CG,7.14,2.178,1,1,1,0,0,1,
50555,2803805.83,1266643.70,7449.82,PITRCK,Relocate 2023,2023,After,230000298004,2B,Riffle 2,32,285,182,0.597,120,256,11600,Cobble,LC2,LC,443.02,135.033,1,1,1,1,0,0,
50562,2804158.46,1266645.57,7453.62,PITRCK,Relocate 2023,2023,After,228000607527,2B,Riffle 2,23,70,74,0.243,55,64,425,Gravel,VCG2,VCG,80.06,24.403,1,1,1,1,0,0,
50563,2803606.72,1266638.38,7448.00,PITRCK,Relocate 2023,2023,After,230000111606,2B,Riffle 2,32,147,108,0.354,64,128,1636,Cobble,SC2,SC,627.73,191.333,1,1,1,1,0,0,
50565,2803931.92,1266657.86,7451.34,PITRCK,Relocate 2023,2023,After,230000111572,2B,Riffle 2,32,162,104,0.341,67,128,1710,Cobble,SC2,SC,304.04,92.670,1,1,1,1,0,0,
50568,2804146.57,1266631.45,7452.95,PITRCK,Relocate 2023,2023,After,230000111522,2B,Riffle 2,32,295,250,0.820,174,256,16100,Cobble,LC2,LC,91.42,27.866,1,1,1,1,0,1,
50569,2803528.82,1266632.26,7448.33,PITRCK,Relocate 2023,2023,After,228000607504,2B,Riffle 2,23,77,65,0.213,40,64,362,Gravel,VCG2,VCG,699.95,213.346,1,1,1,1,0,1,
50576,2804172.48,1266638.88,7453.67,PITRCK,Relocate 2023,2023,After,230000298012,2B,Riffle 2,32,193,120,0.394,84,256,4900,Cobble,LC2,LC,27.19,8.288,1,1,1,0,0,0,
50578,2804190.83,1266621.61,7453.68,PITRCK,Relocate 2023,2023,After,230000111666,2B,Riffle 2,32,321,290,0.951,200,362,18300,Boulder,SB1,SB,4.13,1.258,1,1,1,0,0,0,
50580,2803690.96,1266644.91,7448.49,PITRCK,Relocate 2023,2023,After,230000111705,2B,Riffle 2,32,160,84,0.276,69,90,1747,Cobble,SC1,SC,502.93,153.293,1,1,1,0,0,1,
50591,2803441.39,1266632.22,7447.86,PITRCK,Relocate 2023,2023,After,230000111604,2B,Riffle 2,32,195,62,0.203,56,90,1437,Cobble,SC1,SC,725.48,221.126,1,1,1,0,0,1,
50593,2804145.02,1266630.20,7453.16,PITRCK,Relocate 2023,2023,After,230000111726,2B,Riffle 2,32,330,285,0.935,138,362,32000,Boulder,SB1,SB,29.10,8.871,1,1,1,1,0,0,
50599,2804177.62,1266641.73,7453.95,PITRCK,Relocate 2023,2023,After,230000111664,2B,Riffle 2,32,116,88,0.289,67,90,904,Cobble,SC1,SC,1.02,0.310,1,1,1,0,0,0,
50600,2805198.11,1266508.70,7457.85,PITRCK,Relocate 2023,2023,After,209000133204,GravelAug,GravelAug,23,66,55,0.180,45,64,207.5,Gravel,VCG2,VCG,19.77,6.026,1,1,1,0,0,0,
50601,2805211.26,1266503.68,7457.56,PITRCK,Relocate 2023,2023,After,231000039712,GravelAug,GravelAug,14,45,36,0.118,25,32,54.5,Gravel,CG2,CG,5.79,1.766,1,1,1,0,0,1,
50602,2805214.98,1266496.84,7457.64,PITRCK,Relocate 2023,2023,After,209000133209,GravelAug,GravelAug,23,124,118,0.387,87,128,1659.5,Cobble,SC2,SC,1.26,0.384,1,1,1,0,0,0,
50603,2805192.09,1266516.01,7456.98,PITRCK,Relocate 2023,2023,After,209000133181,GravelAug,GravelAug,23,115,81,0.266,58,90,893,Cobble,SC1,SC,1.63,0.497,1,1,1,0,0,0,
50604,2805191.33,1266510.38,7457.68,PITRCK,Relocate 2023,2023,After,226001370216,GravelAug,GravelAug,12,24,15,0.049,14,16,4.961,Gravel,MG2,MG,0.20,0.062,0,1,1,1,0,1,
50605,2805190.11,1266505.02,7458.38,PITRCK,Relocate 2023,2023,After,230000298006,GravelAug,GravelAug,32,264,167,0.548,82,256,8600,Cobble,LC2,LC,0.48,0.148,1,0,0,0,0,0,
50606,2805177.59,1266497.84,7454.95,PITRCK,Relocate 2023,2023,After,209000133155,GravelAug,GravelAug,23,118,85,0.279,39,90,868,Cobble,SC1,SC,12.78,3.896,1,1,1,0,0,0,
50607,2805164.96,1266523.70,7456.25,PITRCK,Relocate 2023,2023,After,231000039751,GravelAug,GravelAug,14,36,32,0.105,31,32,58,Gravel,CG2,CG,6.35,1.936,1,1,1,1,0,0,
50608,2805162.43,1266514.75,7457.16,PITRCK,Relocate 2023,2023,After,209000133126,GravelAug,GravelAug,23,196,92,0.302,78,128,2591,Cobble,SC2,SC,7.12,2.171,1,1,1,0,0,0,
50609,2805161.97,1266510.76,7456.56,PITRCK,Relocate 2023,2023,After,209000133194,GravelAug,GravelAug,23,85,66,0.217,42,64,348,Gravel,VCG2,VCG,6.69,2.039,1,1,1,0,0,0,
50612,2804690.05,1266583.92,7454.47,PITRCK,Relocate 2023,2023,After,209000133192,GravelAug,GravelAug,32,117,105,0.344,60,128,1101,Cobble,SC2,SC,253.02,77.119,1,1,1,1,0,0,
